score,rule_name,role,rule_family,ingredient_labels,ingredient_specificity,context_labels,predicates,good_hits,bad_hits,cleaned_hits,manual_hits,good_support,bad_support,cleaned_support,manual_support,precision_vs_bad_support,lift_good_vs_bad,bad_support_note,generality_score,non_triviality_score,diversity_bonus,generation_hint,orthogonality,candidate_features,nearest_old_rule_by_token,max_old_token_jaccard,nearest_old_rule_by_coverage,max_old_coverage_jaccard,write_to_rule_cache,review_note
0.45536748959559015,motif:capacity:Sb1_CC1_C2 AND motif:relhist:E4_T0_X1_C2 AND stroke_count<=7,grammar_level_independent_rule,two_strict_ingredients_plus_quality,relation_motif+semantic_topology,0.6799999999999999,stroke_count,"[{'name': 'motif:capacity:Sb1_CC1_C2', 'feature': 'motif:capacity:Sb1_CC1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",37,52,7,0,0.06826568265682657,0.013134629957059864,0.019230769230769232,0.0,0.4157303370786517,5.197381173479699,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6659824723247233,0.7495999999999998,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,1.0,"['motif:capacity:Sb1_CC1_C2', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.45536748959559015,motif:capacity:Sb1_CC1_C2 AND motif:relhist:E4_T0_X1_C2 AND connected_components>=1,grammar_level_independent_rule,two_strict_ingredients_plus_quality,relation_motif+semantic_topology,0.6799999999999999,connectivity,"[{'name': 'motif:capacity:Sb1_CC1_C2', 'feature': 'motif:capacity:Sb1_CC1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components>=1', 'feature': 'connected_components', 'op': '>=', 'value': 1.0, 'kind': 'quality_context'}]",37,52,7,0,0.06826568265682657,0.013134629957059864,0.019230769230769232,0.0,0.4157303370786517,5.197381173479699,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6659824723247233,0.7495999999999998,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,1.0,"['connected_components', 'motif:capacity:Sb1_CC1_C2', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.45536748959559015,motif:capacity:Sb1_CC1_C2 AND motif:relhist:E4_T0_X1_C2 AND NOT_bad_floating_or_multicomponent,grammar_level_independent_rule,two_strict_ingredients_plus_bad_avoid,relation_motif+semantic_topology,0.6799999999999999,avoid_bad_failure,"[{'name': 'motif:capacity:Sb1_CC1_C2', 'feature': 'motif:capacity:Sb1_CC1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",37,52,7,0,0.06826568265682657,0.013134629957059864,0.019230769230769232,0.0,0.4157303370786517,5.197381173479699,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6659824723247233,0.7495999999999998,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,1.0,"['bad_subtype:bad_floating_or_multicomponent', 'motif:capacity:Sb1_CC1_C2', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4551928346541771,port_count_proxy>=18 AND motif:proxy:nested_or_multi_cycle AND stroke_count<=7,grammar_level_independent_rule,two_strict_ingredients_plus_quality,nested_portal+semantic_topology,0.71,stroke_count,"[{'name': 'port_count_proxy>=18', 'feature': 'port_count_proxy', 'op': '>=', 'value': 18.0, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",65,186,82,0,0.11992619926199262,0.04698156100025259,0.22527472527472528,0.0,0.2589641434262948,2.5526226705989012,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7111854243542436,0.7562,1.0,"grammar_production: NESTED_PORTAL(core, shell_layers); add optional hook/chord and project physical constraints",1.0,"['motif:proxy:nested_or_multi_cycle', 'port_count_proxy', 'stroke_count']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4542755601571666,motif:proxy:nested_or_multi_cycle AND motif:relhist:E4_T0_X1_C2 AND stroke_count<=7,grammar_level_independent_rule,two_strict_ingredients_plus_quality,nested_portal+relation_motif,0.89,stroke_count,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",39,67,12,0,0.07195571955719557,0.016923465521596362,0.03296703296703297,0.0,0.36792452830188677,4.251831057506539,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6692112546125462,0.7957999999999998,0.6666666666666666,"grammar_production: NESTED_PORTAL(core, shell_layers); add optional hook/chord and project physical constraints",1.0,"['motif:proxy:nested_or_multi_cycle', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4518204039364572,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND connected_components<=1,grammar_level_independent_rule,two_strict_ingredients_plus_quality,orbit_seal+relation_motif,0.7050000000000001,connectivity,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",41,66,10,0,0.07564575645756458,0.016670876483960595,0.027472527472527472,0.0,0.38317757009345793,4.537599027426419,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.7550999999999999,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,1.0,"['connected_components', 'motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4518204039364572,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND NOT_bad_floating_or_multicomponent,grammar_level_independent_rule,two_strict_ingredients_plus_bad_avoid,orbit_seal+relation_motif,0.7050000000000001,avoid_bad_failure,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",41,66,10,0,0.07564575645756458,0.016670876483960595,0.027472527472527472,0.0,0.38317757009345793,4.537599027426419,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.7550999999999999,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,1.0,"['bad_subtype:bad_floating_or_multicomponent', 'motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4510164187144796,motif:capacity:Sb1_CC1_C2 AND motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0,grammar_level_independent_rule,two_strict_ingredients_plus_quality,relation_motif+semantic_topology,0.6799999999999999,leaf_ratio,"[{'name': 'motif:capacity:Sb1_CC1_C2', 'feature': 'motif:capacity:Sb1_CC1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",30,35,2,0,0.055350553505535055,0.008840616317251832,0.005494505494505495,0.0,0.46153846153846156,6.260937728581737,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6546817343173432,0.7495999999999998,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.935483870967742,"['leaf_ratio', 'motif:capacity:Sb1_CC1_C2', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06451612903225806,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4507818458770715,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND stroke_count<=7,grammar_level_independent_rule,two_strict_ingredients_plus_quality,orbit_seal+relation_motif,0.7050000000000001,stroke_count,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",39,63,11,0,0.07195571955719557,0.015913109371053297,0.03021978021978022,0.0,0.38235294117647056,4.5217885680027985,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6692112546125462,0.7550999999999999,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,1.0,"['motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2', 'stroke_count']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4507655189362188,motif:proxy:nested_or_multi_cycle AND max_degree>=3 AND stroke_count<=7,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,graph_complexity+stroke_count,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'max_degree>=3', 'feature': 'max_degree', 'op': '>=', 'value': 3.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",89,284,173,3,0.16420664206642066,0.07173528668855772,0.47527472527472525,0.0234375,0.2386058981233244,2.2890637001322403,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.749930811808118,0.6323999999999999,1.0,"grammar_production: NESTED_PORTAL(core, shell_layers); add optional hook/chord and project physical constraints",1.0,"['max_degree', 'motif:proxy:nested_or_multi_cycle', 'stroke_count']",,0.0,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4506636829596298,motif:proxy:nested_or_multi_cycle AND motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0,grammar_level_independent_rule,two_strict_ingredients_plus_quality,nested_portal+relation_motif,0.89,leaf_ratio,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",34,49,6,0,0.06273062730627306,0.012376862844152564,0.016483516483516484,0.0,0.40963855421686746,5.06837831426174,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.7957999999999998,0.6666666666666666,"grammar_production: NESTED_PORTAL(core, shell_layers); add optional hook/chord and project physical constraints",0.935483870967742,"['leaf_ratio', 'motif:proxy:nested_or_multi_cycle', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06451612903225806,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
0.4483062690334532,motif:proxy:orbit_or_seal_field AND motif:relhist:E4_T0_X1_C2 AND leaf_ratio<=0,grammar_level_independent_rule,two_strict_ingredients_plus_quality,orbit_seal+relation_motif,0.7050000000000001,leaf_ratio,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:relhist:E4_T0_X1_C2', 'feature': 'motif:relhist:E4_T0_X1_C2', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",34,45,5,0,0.06273062730627306,0.011366506693609498,0.013736263736263736,0.0,0.43037974683544306,5.51890079144904,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.661139298892989,0.7550999999999999,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.935483870967742,"['leaf_ratio', 'motif:proxy:orbit_or_seal_field', 'motif:relhist:E4_T0_X1_C2']",auto_pattern_003,0.06451612903225806,,0.0,False,V5 grammar-level prototype; use for typed-port graph grammar after human review
