score,rule_name,role,rule_family,ingredient_labels,ingredient_specificity,context_labels,predicates,good_hits,bad_hits,cleaned_hits,manual_hits,good_support,bad_support,cleaned_support,manual_support,precision_vs_bad_support,lift_good_vs_bad,bad_support_note,generality_score,non_triviality_score,diversity_bonus,generation_hint,orthogonality,candidate_features,nearest_old_rule_by_token,max_old_token_jaccard,nearest_old_rule_by_coverage,max_old_coverage_jaccard,write_to_rule_cache,review_note,production_tier_v7
0.4124645142416296,"motif:relhist:E4_T0_X1_C0 AND leaf_ratio_between[0,0.5] AND NOT_bad_unbalanced_multicomponent",dropped_noop_context_rule,specific_ingredient_plus_quality_plus_bad_avoid,relation_motif,0.86,avoid_bad_failure+leaf_ratio,"[{'name': 'motif:relhist:E4_T0_X1_C0', 'feature': 'motif:relhist:E4_T0_X1_C0', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio_between[0,0.5]', 'feature': 'leaf_ratio', 'op': 'between', 'value': [0.0, 0.5], 'kind': 'quality_context'}, {'name': 'NOT_bad_unbalanced_multicomponent', 'feature': 'bad_subtype:bad_unbalanced_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",36,74,5,0,0.06642066420664207,0.018691588785046728,0.013736263736263736,0.0,0.32727272727272727,3.553505398442812,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6643680811808118,0.5791999999999999,1.0,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.9375,"['bad_subtype:bad_unbalanced_multicomponent', 'leaf_ratio', 'motif:relhist:E4_T0_X1_C0']",auto_pattern_003,0.0625,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.4112066783681828,"motif:relhist:E4_T0_X1_C1 AND T_count>=0 AND stroke_count_between[4,7]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,stroke_count+t_context,"[{'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'stroke_count_between[4,7]', 'feature': 'stroke_count', 'op': 'between', 'value': [4.0, 7.0], 'kind': 'quality_context'}]",42,117,11,1,0.07749077490774908,0.02955291740338469,0.03021978021978022,0.0078125,0.2641509433962264,2.6221023199818423,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6740544280442805,0.6192,1.0,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.96875,"['T_count', 'motif:relhist:E4_T0_X1_C1', 'stroke_count']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40893924709539253,"motif:relhist:E4_T0_X1_C0 AND cycle_count>=0 AND connected_components_between[1,2]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,connectivity+cycle_context,"[{'name': 'motif:relhist:E4_T0_X1_C0', 'feature': 'motif:relhist:E4_T0_X1_C0', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'cycle_count>=0', 'feature': 'cycle_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'connected_components_between[1,2]', 'feature': 'connected_components', 'op': 'between', 'value': [1.0, 2.0], 'kind': 'quality_context'}]",40,87,6,0,0.07380073800738007,0.021975246274311695,0.016483516483516484,0.0,0.31496062992125984,3.3583576141894245,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6708256457564575,0.6192,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.96875,"['connected_components', 'cycle_count', 'motif:relhist:E4_T0_X1_C0']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40893924709539253,"motif:relhist:E4_T0_X1_C0 AND T_count>=0 AND connected_components_between[1,2]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,connectivity+t_context,"[{'name': 'motif:relhist:E4_T0_X1_C0', 'feature': 'motif:relhist:E4_T0_X1_C0', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'connected_components_between[1,2]', 'feature': 'connected_components', 'op': 'between', 'value': [1.0, 2.0], 'kind': 'quality_context'}]",40,87,6,0,0.07380073800738007,0.021975246274311695,0.016483516483516484,0.0,0.31496062992125984,3.3583576141894245,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6708256457564575,0.6192,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.96875,"['T_count', 'connected_components', 'motif:relhist:E4_T0_X1_C0']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40863261257870537,motif:role:maxD4_B4_portb4 AND T_count>=0 AND stroke_count<=6,dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,role_port_motif,0.78,stroke_count+t_context,"[{'name': 'motif:role:maxD4_B4_portb4', 'feature': 'motif:role:maxD4_B4_portb4', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=6', 'feature': 'stroke_count', 'op': '<=', 'value': 6.0, 'kind': 'quality_context'}]",55,171,26,1,0.1014760147601476,0.04319272543571609,0.07142857142857142,0.0078125,0.24336283185840707,2.3493774099019835,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6950415129151292,0.6015999999999999,1.0,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.9666666666666667,"['T_count', 'motif:role:maxD4_B4_portb4', 'stroke_count']",auto_pattern_000,0.03333333333333333,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40746987825619857,motif:relhist:E4_T0_X1_C1 AND T_count>=0 AND connected_components<=1,dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,connectivity+t_context,"[{'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",43,98,5,1,0.07933579335793357,0.02475372568830513,0.013736263736263736,0.0078125,0.3049645390070922,3.2050040528004895,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6756688191881919,0.6192,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.9666666666666667,"['T_count', 'connected_components', 'motif:relhist:E4_T0_X1_C1']",auto_pattern_000,0.03333333333333333,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.4063980788732096,"motif:capacity:Sb1_CC1_C1 AND motif:proxy:orbit_or_seal_field AND leaf_ratio_between[0,0.5]",dropped_noop_context_rule,two_strict_ingredients_plus_quality,orbit_seal+semantic_topology,0.525,leaf_ratio,"[{'name': 'motif:capacity:Sb1_CC1_C1', 'feature': 'motif:capacity:Sb1_CC1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio_between[0,0.5]', 'feature': 'leaf_ratio', 'op': 'between', 'value': [0.0, 0.5], 'kind': 'quality_context'}]",71,234,0,2,0.13099630996309963,0.05910583480676938,0.0,0.015625,0.23278688524590163,2.2163007962759687,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7208717712177122,0.7155,0.6666666666666666,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.9393939393939394,"['leaf_ratio', 'motif:capacity:Sb1_CC1_C1', 'motif:proxy:orbit_or_seal_field']",auto_pattern_003,0.06060606060606061,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40577055735300604,motif:proxy:nested_or_multi_cycle AND T_count>=0 AND leaf_ratio<=0,dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,leaf_ratio+t_context,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",78,274,100,2,0.14391143911439114,0.06920939631220005,0.27472527472527475,0.015625,0.2215909090909091,2.079362712338239,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7321725092250922,0.6323999999999999,0.6666666666666666,"grammar_production: NESTED_PORTAL(core, shell_layers); add optional hook/chord and project physical constraints",0.9310344827586207,"['T_count', 'leaf_ratio', 'motif:proxy:nested_or_multi_cycle']",auto_pattern_003,0.06896551724137931,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.403161892935186,motif:proxy:vertical_spine_branching AND cycle_count>=0 AND stroke_count<=6,dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,spine_branch,0.78,cycle_context+stroke_count,"[{'name': 'motif:proxy:vertical_spine_branching', 'feature': 'motif:proxy:vertical_spine_branching', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'cycle_count>=0', 'feature': 'cycle_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=6', 'feature': 'stroke_count', 'op': '<=', 'value': 6.0, 'kind': 'quality_context'}]",59,210,28,9,0.1088560885608856,0.05304369790351099,0.07692307692307693,0.0703125,0.21933085501858737,2.0521964306995257,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7014990774907749,0.6015999999999999,1.0,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.9666666666666667,"['cycle_count', 'motif:proxy:vertical_spine_branching', 'stroke_count']",auto_pattern_000,0.03333333333333333,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.403161892935186,motif:proxy:vertical_spine_branching AND T_count>=0 AND stroke_count<=6,dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,spine_branch,0.78,stroke_count+t_context,"[{'name': 'motif:proxy:vertical_spine_branching', 'feature': 'motif:proxy:vertical_spine_branching', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=6', 'feature': 'stroke_count', 'op': '<=', 'value': 6.0, 'kind': 'quality_context'}]",59,210,28,9,0.1088560885608856,0.05304369790351099,0.07692307692307693,0.0703125,0.21933085501858737,2.0521964306995257,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7014990774907749,0.6015999999999999,1.0,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.9666666666666667,"['T_count', 'motif:proxy:vertical_spine_branching', 'stroke_count']",auto_pattern_000,0.03333333333333333,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.4024995951701349,"motif:field:spineb1_enclb0_interb1 AND cycle_count>=0 AND connected_components_between[1,2]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,enclosure_field,0.86,connectivity+cycle_context,"[{'name': 'motif:field:spineb1_enclb0_interb1', 'feature': 'motif:field:spineb1_enclb0_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'cycle_count>=0', 'feature': 'cycle_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'connected_components_between[1,2]', 'feature': 'connected_components', 'op': 'between', 'value': [1.0, 2.0], 'kind': 'quality_context'}]",41,111,17,17,0.07564575645756458,0.028037383177570093,0.046703296703296704,0.1328125,0.26973684210526316,2.698031919756665,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.6192,0.6666666666666666,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.96875,"['connected_components', 'cycle_count', 'motif:field:spineb1_enclb0_interb1']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.4024995951701349,"motif:field:spineb1_enclb0_interb1 AND T_count>=0 AND connected_components_between[1,2]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,enclosure_field,0.86,connectivity+t_context,"[{'name': 'motif:field:spineb1_enclb0_interb1', 'feature': 'motif:field:spineb1_enclb0_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'connected_components_between[1,2]', 'feature': 'connected_components', 'op': 'between', 'value': [1.0, 2.0], 'kind': 'quality_context'}]",41,111,17,17,0.07564575645756458,0.028037383177570093,0.046703296703296704,0.1328125,0.26973684210526316,2.698031919756665,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.6192,0.6666666666666666,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.96875,"['T_count', 'connected_components', 'motif:field:spineb1_enclb0_interb1']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.4024995951701349,"motif:field:spineb1_enclb0_interb1 AND X_count>=0 AND connected_components_between[1,2]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,enclosure_field,0.86,connectivity+cross_context,"[{'name': 'motif:field:spineb1_enclb0_interb1', 'feature': 'motif:field:spineb1_enclb0_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'X_count>=0', 'feature': 'X_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'connected_components_between[1,2]', 'feature': 'connected_components', 'op': 'between', 'value': [1.0, 2.0], 'kind': 'quality_context'}]",41,111,17,17,0.07564575645756458,0.028037383177570093,0.046703296703296704,0.1328125,0.26973684210526316,2.698031919756665,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.6192,0.6666666666666666,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.96875,"['X_count', 'connected_components', 'motif:field:spineb1_enclb0_interb1']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40158454774338426,motif:field:spineb1_enclb0_interb1 AND leaf_ratio>=0 AND NOT_bad_trivial_e2e_chain,dropped_noop_context_rule,specific_ingredient_plus_quality_plus_bad_avoid,enclosure_field,0.86,avoid_bad_failure+leaf_ratio,"[{'name': 'motif:field:spineb1_enclb0_interb1', 'feature': 'motif:field:spineb1_enclb0_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio>=0', 'feature': 'leaf_ratio', 'op': '>=', 'value': 0.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_trivial_e2e_chain', 'feature': 'bad_subtype:bad_trivial_e2e_chain', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",42,121,17,17,0.07749077490774908,0.03056327355392776,0.046703296703296704,0.1328125,0.25766871165644173,2.535421254388809,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6740544280442805,0.5791999999999999,1.0,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.9333333333333333,"['bad_subtype:bad_trivial_e2e_chain', 'leaf_ratio', 'motif:field:spineb1_enclb0_interb1']",auto_pattern_003,0.06666666666666667,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.40123819913777126,"motif:role:maxD5_B4_portb4 AND T_count>=0 AND stroke_count_between[4,7]",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,role_port_motif,0.78,stroke_count+t_context,"[{'name': 'motif:role:maxD5_B4_portb4', 'feature': 'motif:role:maxD5_B4_portb4', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'stroke_count_between[4,7]', 'feature': 'stroke_count', 'op': 'between', 'value': [4.0, 7.0], 'kind': 'quality_context'}]",68,262,43,0,0.12546125461254612,0.06617832786057085,0.11813186813186813,0.0,0.20606060606060606,1.8958057384144091,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7160285977859778,0.6015999999999999,1.0,"grammar_production: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, optional_shell, curve_flow); stochastic nonmechanical composition",0.96875,"['T_count', 'motif:role:maxD5_B4_portb4', 'stroke_count']",auto_pattern_000,0.03125,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.39988040711352063,"motif:relhist:E4_T0_X1_C1 AND X_count_between[0,1] AND leaf_ratio<=0.25",dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,cross_context+leaf_ratio,"[{'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'X_count_between[0,1]', 'feature': 'X_count', 'op': 'between', 'value': [0.0, 1.0], 'kind': 'structural_context'}, {'name': 'leaf_ratio<=0.25', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.25, 'kind': 'quality_context'}]",44,108,5,1,0.08118081180811808,0.027279616064662792,0.013736263736263736,0.0078125,0.2894736842105263,2.975878019683689,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6772832103321034,0.6192,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.9375,"['X_count', 'leaf_ratio', 'motif:relhist:E4_T0_X1_C1']",auto_pattern_003,0.0625,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
0.3992970737801873,motif:relhist:E4_T0_X1_C1 AND T_count>=0 AND leaf_ratio<=0.25,dropped_noop_context_rule,specific_ingredient_plus_structural_context_plus_quality,relation_motif,0.86,leaf_ratio+t_context,"[{'name': 'motif:relhist:E4_T0_X1_C1', 'feature': 'motif:relhist:E4_T0_X1_C1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'T_count>=0', 'feature': 'T_count', 'op': '>=', 'value': 0.0, 'kind': 'structural_context'}, {'name': 'leaf_ratio<=0.25', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.25, 'kind': 'quality_context'}]",44,108,5,1,0.08118081180811808,0.027279616064662792,0.013736263736263736,0.0078125,0.2894736842105263,2.975878019683689,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6772832103321034,0.6192,0.6666666666666666,grammar_production: RELATION_HIST_MOTIF(E2E/T/X/cycle bins); instantiate strokes then solve ports,0.9333333333333333,"['T_count', 'leaf_ratio', 'motif:relhist:E4_T0_X1_C1']",auto_pattern_003,0.06666666666666667,,0.0,False,V7 dropped: contains no-op context such as T_count>=0 / curve_ratio<=1.,dropped_noop_context
