score,rule_name,role,rule_family,ingredient_labels,ingredient_specificity,context_labels,predicates,good_hits,bad_hits,cleaned_hits,manual_hits,good_support,bad_support,cleaned_support,manual_support,precision_vs_bad_support,lift_good_vs_bad,bad_support_note,generality_score,non_triviality_score,diversity_bonus,generation_hint,orthogonality,candidate_features,nearest_old_rule_by_token,max_old_token_jaccard,nearest_old_rule_by_coverage,max_old_coverage_jaccard,write_to_rule_cache,review_note,production_tier_v7,production_family_v7,context_blueprint_v7,blueprint_signature_v7,original_v5_score,production_bonus_v7
0.636899972686641,motif:proxy:orbit_or_seal_field AND motif:proxy:nested_or_multi_cycle AND stroke_count<=7,grammar_level_independent_rule,two_strict_ingredients_plus_quality,nested_portal+orbit_seal,0.7350000000000001,stroke_count,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",87,277,168,3,0.16051660516605165,0.06996716342510735,0.46153846153846156,0.0234375,0.23901098901098902,2.294170522486561,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7467020295202952,0.7617,0.6666666666666666,"production_blueprint: NESTED_ORBIT_SEAL(outer_shell, inner_cycle, core_ports); constraints: line_length + stroke_capacity + physical_projector",1.0,"['motif:proxy:nested_or_multi_cycle', 'motif:proxy:orbit_or_seal_field', 'stroke_count']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_ORBIT_SEAL,stroke_capacity,NESTED_ORBIT_SEAL|nested_portal+orbit_seal|stroke_capacity,0.456899972686641,0.18
0.614330930954924,port_count_proxy>=18 AND motif:proxy:orbit_or_seal_field AND leaf_ratio<=0,grammar_level_independent_rule,two_strict_ingredients_plus_quality,orbit_seal+semantic_topology,0.525,leaf_ratio,"[{'name': 'port_count_proxy>=18', 'feature': 'port_count_proxy', 'op': '>=', 'value': 18.0, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",117,415,62,0,0.2158671586715867,0.10482445061884314,0.17032967032967034,0.0,0.2199248120300752,2.059320667438461,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7951337638376383,0.7155,1.0,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",0.9333333333333333,"['leaf_ratio', 'motif:proxy:orbit_or_seal_field', 'port_count_proxy']",auto_pattern_003,0.06666666666666667,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,DISCOVERED_TOPOLOGY_MOTIF,leaf_ratio,DISCOVERED_TOPOLOGY_MOTIF|orbit_seal+semantic_topology|leaf_ratio,0.434330930954924,0.18
0.6127440610352209,port_count_proxy>=18 AND motif:proxy:nested_or_multi_cycle AND leaf_ratio<=0,grammar_level_independent_rule,two_strict_ingredients_plus_quality,nested_portal+semantic_topology,0.71,leaf_ratio,"[{'name': 'port_count_proxy>=18', 'feature': 'port_count_proxy', 'op': '>=', 'value': 18.0, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",67,226,62,0,0.12361623616236163,0.057085122505683254,0.17032967032967034,0.0,0.22866894197952217,2.165472010410115,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7144142066420665,0.7562,1.0,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",0.9333333333333333,"['leaf_ratio', 'motif:proxy:nested_or_multi_cycle', 'port_count_proxy']",auto_pattern_003,0.06666666666666667,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_PORTAL,leaf_ratio,NESTED_PORTAL|nested_portal+semantic_topology|leaf_ratio,0.43274406103522095,0.18
0.6118212507085119,motif:proxy:orbit_or_seal_field AND motif:proxy:nested_or_multi_cycle AND leaf_ratio<=0,grammar_level_independent_rule,two_strict_ingredients_plus_quality,nested_portal+orbit_seal,0.7350000000000001,leaf_ratio,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",76,246,99,2,0.14022140221402213,0.06213690325839859,0.27197802197802196,0.015625,0.2360248447204969,2.256652546301732,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7289437269372694,0.7617,0.6666666666666666,"production_blueprint: NESTED_ORBIT_SEAL(outer_shell, inner_cycle, core_ports); constraints: line_length + stroke_capacity + physical_projector",0.9333333333333333,"['leaf_ratio', 'motif:proxy:nested_or_multi_cycle', 'motif:proxy:orbit_or_seal_field']",auto_pattern_003,0.06666666666666667,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_ORBIT_SEAL,leaf_ratio,NESTED_ORBIT_SEAL|nested_portal+orbit_seal|leaf_ratio,0.43182125070851185,0.18
0.6090872810760529,motif:proxy:nested_or_multi_cycle AND X_count>=1 AND leaf_ratio<=0,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,cross_context+leaf_ratio,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'X_count>=1', 'feature': 'X_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",71,152,59,0,0.13099630996309963,0.03839353372063652,0.1620879120879121,0.0,0.3183856502242152,3.411936721020092,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7208717712177122,0.6323999999999999,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",0.9333333333333333,"['X_count', 'leaf_ratio', 'motif:proxy:nested_or_multi_cycle']",auto_pattern_003,0.06666666666666667,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_PORTAL,cross_context+leaf_ratio,NESTED_PORTAL|nested_portal|cross_context+leaf_ratio,0.42908728107605293,0.18
0.6058560520409115,motif:proxy:nested_or_multi_cycle AND topology_event_count>=3 AND connected_components<=1,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,connectivity+graph_complexity,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'topology_event_count>=3', 'feature': 'topology_event_count', 'op': '>=', 'value': 3.0, 'kind': 'structural_context'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",102,381,160,3,0.1881918819188192,0.09623642333922708,0.43956043956043955,0.0234375,0.2111801242236025,1.9555161594060806,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7709178966789668,0.6323999999999999,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['connected_components', 'motif:proxy:nested_or_multi_cycle', 'topology_event_count']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_PORTAL,connectivity+graph_complexity,NESTED_PORTAL|nested_portal|connectivity+graph_complexity,0.4258560520409116,0.18
0.6058560520409115,motif:proxy:nested_or_multi_cycle AND cycle_count>=1 AND connected_components<=1,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,connectivity+cycle_context,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'cycle_count>=1', 'feature': 'cycle_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",102,381,160,3,0.1881918819188192,0.09623642333922708,0.43956043956043955,0.0234375,0.2111801242236025,1.9555161594060806,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7709178966789668,0.6323999999999999,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['connected_components', 'cycle_count', 'motif:proxy:nested_or_multi_cycle']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_PORTAL,connectivity+cycle_context,NESTED_PORTAL|nested_portal|connectivity+cycle_context,0.4258560520409116,0.18
0.5888257362202425,motif:proxy:nested_or_multi_cycle AND max_degree>=3 AND leaf_ratio<=0,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,graph_complexity+leaf_ratio,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'max_degree>=3', 'feature': 'max_degree', 'op': '>=', 'value': 3.0, 'kind': 'structural_context'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",78,263,99,2,0.14391143911439114,0.06643091689820661,0.27197802197802196,0.015625,0.2287390029325513,2.166332254130666,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7321725092250922,0.6323999999999999,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",0.9333333333333333,"['leaf_ratio', 'max_degree', 'motif:proxy:nested_or_multi_cycle']",auto_pattern_003,0.06666666666666667,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_PORTAL,graph_complexity+leaf_ratio,NESTED_PORTAL|nested_portal|graph_complexity+leaf_ratio,0.40882573622024243,0.18
0.5860923964334659,motif:proxy:nested_or_multi_cycle AND cycle_count>=1 AND leaf_ratio<=0,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,nested_portal,0.92,cycle_context+leaf_ratio,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'cycle_count>=1', 'feature': 'cycle_count', 'op': '>=', 'value': 1.0, 'kind': 'structural_context'}, {'name': 'leaf_ratio<=0', 'feature': 'leaf_ratio', 'op': '<=', 'value': 0.0, 'kind': 'quality_context'}]",78,274,100,2,0.14391143911439114,0.06920939631220005,0.27472527472527475,0.015625,0.2215909090909091,2.079362712338239,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7321725092250922,0.6323999999999999,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",0.9333333333333333,"['cycle_count', 'leaf_ratio', 'motif:proxy:nested_or_multi_cycle']",auto_pattern_003,0.06666666666666667,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_ready,NESTED_PORTAL,cycle_context+leaf_ratio,NESTED_PORTAL|nested_portal|cycle_context+leaf_ratio,0.40609239643346584,0.18
0.5573174006885161,motif:proxy:nested_or_multi_cycle AND motif:field:spineb1_enclb3_interb1 AND connected_components<=1,grammar_level_independent_rule,two_strict_ingredients_plus_quality,enclosure_field+nested_portal,0.89,connectivity,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",36,74,34,0,0.06642066420664207,0.018691588785046728,0.09340659340659341,0.0,0.32727272727272727,3.553505398442812,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6643680811808118,0.7957999999999998,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['connected_components', 'motif:field:spineb1_enclb3_interb1', 'motif:proxy:nested_or_multi_cycle']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,NESTED_PORTAL,connectivity,NESTED_PORTAL|enclosure_field+nested_portal|connectivity,0.4473174006885161,0.11
0.5573174006885161,motif:proxy:nested_or_multi_cycle AND motif:field:spineb1_enclb3_interb1 AND NOT_bad_floating_or_multicomponent,grammar_level_independent_rule,two_strict_ingredients_plus_bad_avoid,enclosure_field+nested_portal,0.89,avoid_bad_failure,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",36,74,34,0,0.06642066420664207,0.018691588785046728,0.09340659340659341,0.0,0.32727272727272727,3.553505398442812,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6643680811808118,0.7957999999999998,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['bad_subtype:bad_floating_or_multicomponent', 'motif:field:spineb1_enclb3_interb1', 'motif:proxy:nested_or_multi_cycle']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,NESTED_PORTAL,bad_avoid,NESTED_PORTAL|enclosure_field+nested_portal|bad_avoid,0.4473174006885161,0.11
0.5545079388676898,motif:proxy:orbit_or_seal_field AND motif:field:spineb1_enclb3_interb1 AND stroke_count<=7,grammar_level_independent_rule,two_strict_ingredients_plus_quality,enclosure_field+orbit_seal,0.7050000000000001,stroke_count,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",36,69,35,0,0.06642066420664207,0.017428643596867896,0.09615384615384616,0.0,0.34285714285714286,3.8110057748597694,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6643680811808118,0.7550999999999999,0.6666666666666666,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",1.0,"['motif:field:spineb1_enclb3_interb1', 'motif:proxy:orbit_or_seal_field', 'stroke_count']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,DISCOVERED_TOPOLOGY_MOTIF,stroke_capacity,DISCOVERED_TOPOLOGY_MOTIF|enclosure_field+orbit_seal|stroke_capacity,0.44450793886768974,0.11
0.5542956238415837,motif:proxy:orbit_or_seal_field AND motif:field:spineb1_enclb3_interb1 AND connected_components<=1,grammar_level_independent_rule,two_strict_ingredients_plus_quality,enclosure_field+orbit_seal,0.7050000000000001,connectivity,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}]",41,82,33,0,0.07564575645756458,0.02071230108613286,0.09065934065934066,0.0,0.3333333333333333,3.6522138940900413,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.7550999999999999,0.6666666666666666,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",1.0,"['connected_components', 'motif:field:spineb1_enclb3_interb1', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,DISCOVERED_TOPOLOGY_MOTIF,connectivity,DISCOVERED_TOPOLOGY_MOTIF|enclosure_field+orbit_seal|connectivity,0.4442956238415837,0.11
0.5542956238415837,motif:proxy:orbit_or_seal_field AND motif:field:spineb1_enclb3_interb1 AND NOT_bad_floating_or_multicomponent,grammar_level_independent_rule,two_strict_ingredients_plus_bad_avoid,enclosure_field+orbit_seal,0.7050000000000001,avoid_bad_failure,"[{'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",41,82,33,0,0.07564575645756458,0.02071230108613286,0.09065934065934066,0.0,0.3333333333333333,3.6522138940900413,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.672440036900369,0.7550999999999999,0.6666666666666666,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",1.0,"['bad_subtype:bad_floating_or_multicomponent', 'motif:field:spineb1_enclb3_interb1', 'motif:proxy:orbit_or_seal_field']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,DISCOVERED_TOPOLOGY_MOTIF,bad_avoid,DISCOVERED_TOPOLOGY_MOTIF|enclosure_field+orbit_seal|bad_avoid,0.4442956238415837,0.11
0.5527907614746617,port_count_proxy>=18 AND motif:proxy:orbit_or_seal_field AND NOT_bad_short_or_fragmented,grammar_level_independent_rule,two_strict_ingredients_plus_bad_avoid,orbit_seal+semantic_topology,0.525,avoid_bad_failure,"[{'name': 'port_count_proxy>=18', 'feature': 'port_count_proxy', 'op': '>=', 'value': 18.0, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:orbit_or_seal_field', 'feature': 'motif:proxy:orbit_or_seal_field', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_short_or_fragmented', 'feature': 'bad_subtype:bad_short_or_fragmented', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",71,212,51,0,0.13099630996309963,0.05354887597878252,0.1401098901098901,0.0,0.2508833922261484,2.4462942708397755,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7208717712177122,0.7155,1.0,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",1.0,"['bad_subtype:bad_short_or_fragmented', 'motif:proxy:orbit_or_seal_field', 'port_count_proxy']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,DISCOVERED_TOPOLOGY_MOTIF,bad_avoid,DISCOVERED_TOPOLOGY_MOTIF|orbit_seal+semantic_topology|bad_avoid,0.4427907614746616,0.11
0.5515398533912504,port_count_proxy>=18 AND motif:proxy:nested_or_multi_cycle AND NOT_bad_short_or_fragmented,grammar_level_independent_rule,two_strict_ingredients_plus_bad_avoid,nested_portal+semantic_topology,0.71,avoid_bad_failure,"[{'name': 'port_count_proxy>=18', 'feature': 'port_count_proxy', 'op': '>=', 'value': 18.0, 'kind': 'strict_positive_ingredient'}, {'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'NOT_bad_short_or_fragmented', 'feature': 'bad_subtype:bad_short_or_fragmented', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",48,145,51,0,0.08856088560885608,0.03662541045718616,0.1401098901098901,0.0,0.24870466321243523,2.418017520769171,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6837407749077491,0.7562,1.0,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['bad_subtype:bad_short_or_fragmented', 'motif:proxy:nested_or_multi_cycle', 'port_count_proxy']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,NESTED_PORTAL,bad_avoid,NESTED_PORTAL|nested_portal+semantic_topology|bad_avoid,0.44153985339125046,0.11
0.546738007197986,motif:proxy:nested_or_multi_cycle AND connected_components<=1 AND NOT_bad_short_or_fragmented,grammar_level_independent_rule,specific_ingredient_plus_quality_plus_bad_avoid,nested_portal,0.92,avoid_bad_failure+connectivity,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'connected_components<=1', 'feature': 'connected_components', 'op': '<=', 'value': 1.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_short_or_fragmented', 'feature': 'bad_subtype:bad_short_or_fragmented', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",62,162,99,3,0.11439114391143912,0.04091942409699419,0.27197802197802196,0.0234375,0.2767857142857143,2.7955218002278803,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.7063422509225092,0.5924,1.0,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['bad_subtype:bad_short_or_fragmented', 'connected_components', 'motif:proxy:nested_or_multi_cycle']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,NESTED_PORTAL,bad_avoid+connectivity,NESTED_PORTAL|nested_portal|bad_avoid+connectivity,0.43673800719798606,0.11
0.5439503984799794,motif:proxy:nested_or_multi_cycle AND stroke_count<=7 AND NOT_bad_floating_or_multicomponent,grammar_level_independent_rule,specific_ingredient_plus_quality_plus_bad_avoid,nested_portal,0.92,avoid_bad_failure+stroke_count,"[{'name': 'motif:proxy:nested_or_multi_cycle', 'feature': 'motif:proxy:nested_or_multi_cycle', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}, {'name': 'NOT_bad_floating_or_multicomponent', 'feature': 'bad_subtype:bad_floating_or_multicomponent', 'op': 'not', 'value': True, 'kind': 'bad_avoid_context'}]",82,230,148,3,0.15129151291512916,0.05809547865622632,0.4065934065934066,0.0234375,0.26282051282051283,2.6041873620870373,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.738630073800738,0.5924,0.6666666666666666,"production_blueprint: NESTED_PORTAL(core, shell_layers); constraints: cycle_context + length_gate + avoid_low_context_cycle",1.0,"['bad_subtype:bad_floating_or_multicomponent', 'motif:proxy:nested_or_multi_cycle', 'stroke_count']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,NESTED_PORTAL,bad_avoid+stroke_capacity,NESTED_PORTAL|nested_portal|bad_avoid+stroke_capacity,0.4339503984799794,0.11
0.542541695673484,motif:field:spineb1_enclb3_interb1 AND max_degree>=3 AND stroke_count<=7,grammar_level_independent_rule,specific_ingredient_plus_structural_context_plus_quality,enclosure_field,0.86,graph_complexity+stroke_count,"[{'name': 'motif:field:spineb1_enclb3_interb1', 'feature': 'motif:field:spineb1_enclb3_interb1', 'op': 'has', 'value': True, 'kind': 'strict_positive_ingredient'}, {'name': 'max_degree>=3', 'feature': 'max_degree', 'op': '>=', 'value': 3.0, 'kind': 'structural_context'}, {'name': 'stroke_count<=7', 'feature': 'stroke_count', 'op': '<=', 'value': 7.0, 'kind': 'quality_context'}]",36,75,39,0,0.06642066420664207,0.018944177822682495,0.10714285714285714,0.0,0.32432432432432434,3.5061253289646106,"V5 penalizes high bad support; accepted candidates should explain a reusable grammar motif, not a quality filter.",0.6643680811808118,0.6192,1.0,"production_blueprint: DISCOVERED_TOPOLOGY_MOTIF(typed_ports, structural_context); constraints: review visually before rule-cache promotion",1.0,"['max_degree', 'motif:field:spineb1_enclb3_interb1', 'stroke_count']",,0.0,,0.0,False,V7: production-ready blueprint candidate; still review visually before writing to new_rule_cache.,production_aligned,DISCOVERED_TOPOLOGY_MOTIF,graph_complexity+stroke_capacity,DISCOVERED_TOPOLOGY_MOTIF|enclosure_field|graph_complexity+stroke_capacity,0.432541695673484,0.11
